HomeTeam,year,cpi,unemp,population
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
CHN,2019,277.0,5.1,2635516.0
COL,2019,288.1,5.5,769361.0
DET,2019,294.5,6.3,802526.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
SLN,2019,246.8,3.8,316030.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
CHN,2019,277.0,5.1,2635516.0
CLE,2019,237.2,5.2,451879.0
CLE,2019,237.2,5.2,451879.0
COL,2019,288.1,5.5,769361.0
DET,2019,294.5,6.3,802526.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
PHI,2019,293.4,5.1,6060000.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
SLN,2019,246.8,3.8,316030.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
CHN,2019,277.0,5.1,2635516.0
CLE,2019,237.2,5.2,451879.0
COL,2019,288.1,5.5,769361.0
DET,2019,294.5,6.3,802526.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
PHI,2019,293.4,5.1,6060000.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
SLN,2019,246.8,3.8,316030.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ARI,2019,292.0,3.7,5780000.0
CHN,2019,277.0,5.1,2635516.0
COL,2019,288.1,5.5,769361.0
DET,2019,294.5,6.3,802526.0
MIL,2019,286.9,5.1,558304.0
MIN,2019,270.4,4.1,406300.0
OAK,2019,289.9,5.1,414000.0
SLN,2019,246.8,3.8,316030.0
ARI,2019,292.0,3.7,5780000.0
ATL,2019,341.6,3.6,617563.0
BAL,2019,344.2,3.5,577355.0
BOS,2019,342.2,3.0,631594.0
CHN,2019,277.0,5.1,2635516.0
CLE,2019,237.2,5.2,451879.0
COL,2019,288.1,5.5,769361.0
HOU,2019,296.6,5.9,3115786.0
LAN,2019,351.6,4.1,3998774.0
MIL,2019,286.9,5.1,558304.0
MIN,2019,270.4,4.1,406300.0
NYA,2019,294.8,5.5,8390000.0
OAK,2019,289.9,5.1,414000.0
PIT,2019,262.5,4.2,2210000.0
SLN,2019,246.8,3.8,316030.0
ARI,2019,292.0,3.7,5780000.0
ATL,2019,341.6,3.6,617563.0
BAL,2019,344.2,3.5,577355.0
BOS,2019,342.2,3.0,631594.0
CHN,2019,277.0,5.1,2635516.0
CLE,2019,237.2,5.2,451879.0
COL,2019,288.1,5.5,769361.0
HOU,2019,296.6,5.9,3115786.0
LAN,2019,351.6,4.1,3998774.0
MIL,2019,286.9,5.1,558304.0
MIN,2019,270.4,4.1,406300.0
NYA,2019,294.8,5.5,8390000.0
OAK,2019,289.9,5.1,414000.0
PIT,2019,262.5,4.2,2210000.0
SLN,2019,246.8,3.8,316030.0
ATL,2019,341.6,3.6,617563.0
BAL,2019,344.2,3.5,577355.0
BOS,2019,342.2,3.0,631594.0
CHN,2019,277.0,5.1,2635516.0
CLE,2019,237.2,5.2,451879.0
MIL,2019,286.9,5.1,558304.0
MIN,2019,270.4,4.1,406300.0
NYA,2019,294.8,5.5,8390000.0
PIT,2019,262.5,4.2,2210000.0
ATL,2019,341.6,3.6,617563.0
BAL,2019,344.2,3.5,577355.0
CHN,2019,277.0,5.1,2635516.0
CIN,2019,246.2,4.0,333745.0
CLE,2019,237.2,5.2,451879.0
DET,2019,294.5,6.3,802526.0
HOU,2019,296.6,5.9,3115786.0
LAN,2019,351.6,4.1,3998774.0
MIA,2019,263.5,6.5,420861.0
MIL,2019,286.9,5.1,558304.0
MIN,2019,270.4,4.1,406300.0
NYA,2019,294.8,5.5,8390000.0
OAK,2019,289.9,5.1,414000.0
SDN,2019,291.2,5.0,1650736.0
TBA,2019,289.5,5.5,3143639.0
ATL,2019,341.6,3.6,617563.0
BAL,2019,344.2,3.5,577355.0
CHN,2019,277.0,5.1,2635516.0
CIN,2019,246.2,4.0,333745.0
CLE,2019,237.2,5.2,451879.0
DET,2019,294.5,6.3,802526.0
HOU,2019,296.6,5.9,3115786.0
LAN,2019,351.6,4.1,3998774.0
MIA,2019,263.5,6.5,420861.0
MIL,2019,286.9,5.1,558304.0
MIN,2019,270.4,4.1,406300.0
NYA,2019,294.8,5.5,8390000.0
OAK,2019,289.9,5.1,414000.0
SDN,2019,291.2,5.0,1650736.0
TBA,2019,289.5,5.5,3143639.0
ATL,2019,341.6,3.6,617563.0
BAL,2019,344.2,3.5,577355.0
CHN,2019,277.0,5.1,2635516.0
CIN,2019,246.2,4.0,333745.0
CLE,2019,237.2,5.2,451879.0
DET,2019,294.5,6.3,802526.0
HOU,2019,296.6,5.9,3115786.0
LAN,2019,351.6,4.1,3998774.0
MIA,2019,263.5,6.5,420861.0
MIL,2019,286.9,5.1,558304.0
MIN,2019,270.4,4.1,406300.0
NYA,2019,294.8,5.5,8390000.0
OAK,2019,289.9,5.1,414000.0
SDN,2019,291.2,5.0,1650736.0
TBA,2019,289.5,5.5,3143639.0
ARI,2019,292.0,3.7,5780000.0
NYN,2019,294.8,5.5,8390000.0
TBA,2019,289.5,5.5,3143639.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
CHA,2019,277.0,5.1,2635516.0
CIN,2019,246.2,4.0,333745.0
DET,2019,294.5,6.3,802526.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
PIT,2019,262.5,4.2,2210000.0
SDN,2019,291.2,5.0,1650736.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
TBA,2019,289.5,5.5,3143639.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
CHA,2019,277.0,5.1,2635516.0
CIN,2019,246.2,4.0,333745.0
DET,2019,294.5,6.3,802526.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
PIT,2019,262.5,4.2,2210000.0
SDN,2019,291.2,5.0,1650736.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
TBA,2019,289.5,5.5,3143639.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
CHA,2019,277.0,5.1,2635516.0
CIN,2019,246.2,4.0,333745.0
DET,2019,294.5,6.3,802526.0
NYN,2019,294.8,5.5,8390000.0
PIT,2019,262.5,4.2,2210000.0
SDN,2019,291.2,5.0,1650736.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
TEX,2019,263.1,3.3,8635813.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
BOS,2019,342.2,3.0,631594.0
COL,2019,288.1,5.5,769361.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
PHI,2019,293.4,5.1,6060000.0
PIT,2019,262.5,4.2,2210000.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
SLN,2019,246.8,3.8,316030.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
BOS,2019,342.2,3.0,631594.0
CHA,2019,277.0,5.1,2635516.0
CHA,2019,277.0,5.1,2635516.0
COL,2019,288.1,5.5,769361.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
PHI,2019,293.4,5.1,6060000.0
PIT,2019,262.5,4.2,2210000.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
SLN,2019,246.8,3.8,316030.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ANA,2019,351.6,4.1,3998774.0
ARI,2019,292.0,3.7,5780000.0
BOS,2019,342.2,3.0,631594.0
CHA,2019,277.0,5.1,2635516.0
COL,2019,288.1,5.5,769361.0
KCA,2019,292.5,4.4,495203.0
NYN,2019,294.8,5.5,8390000.0
PHI,2019,293.4,5.1,6060000.0
PIT,2019,262.5,4.2,2210000.0
SEA,2019,276.2,3.0,759660.0
SFN,2019,368.5,2.8,883305.0
SLN,2019,246.8,3.8,316030.0
TEX,2019,263.1,3.3,8635813.0
TOR,2019,124.4,5.5,3123899.0
WAS,2019,303.3,3.7,705749.0
ANA,2021,382.3,8.8,4007096.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
MIL,2021,303.8,7.8,556380.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
COL,2021,303.0,6.8,792120.0
MIA,2021,277.0,7.3,426162.0
OAK,2021,307.3,8.7,422000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
MIL,2021,303.8,7.8,556380.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
KCA,2021,311.2,6.2,499216.0
MIL,2021,303.8,7.8,556380.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
CLE,2021,251.7,7.6,451511.0
DET,2021,313.1,9.7,788852.0
MIA,2021,277.0,7.3,426162.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TEX,2021,282.9,5.6,8994374.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
MIA,2021,277.0,7.3,426162.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TEX,2021,282.9,5.6,8994374.0
WAS,2021,322.4,6.6,702455.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
CLE,2021,251.7,7.6,451511.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
MIA,2021,277.0,7.3,426162.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TEX,2021,282.9,5.6,8994374.0
WAS,2021,322.4,6.6,702455.0
WAS,2021,322.4,6.6,702455.0
BAL,2021,374.3,6.0,574085.0
CHA,2021,289.2,7.4,2624231.0
COL,2021,303.0,6.8,792120.0
HOU,2021,315.2,7.1,3273033.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
PIT,2021,271.5,7.2,2200000.0
SLN,2021,256.7,7.3,298915.0
TOR,2021,126.3,8.4,3174468.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
CLE,2021,251.7,7.6,451511.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
SFN,2021,396.1,6.2,896047.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
TOR,2021,126.3,8.4,3174468.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
CLE,2021,251.7,7.6,451511.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
PIT,2021,271.5,7.2,2200000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
TOR,2021,126.3,8.4,3174468.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
CHA,2021,289.2,7.4,2624231.0
CLE,2021,251.7,7.6,451511.0
LAN,2021,382.3,8.8,4007096.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
PIT,2021,271.5,7.2,2200000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
CHA,2021,289.2,7.4,2624231.0
HOU,2021,315.2,7.1,3273033.0
KCA,2021,311.2,6.2,499216.0
MIL,2021,303.8,7.8,556380.0
PIT,2021,271.5,7.2,2200000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TOR,2021,126.3,8.4,3174468.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
BAL,2021,374.3,6.0,574085.0
CHA,2021,289.2,7.4,2624231.0
HOU,2021,315.2,7.1,3273033.0
KCA,2021,311.2,6.2,499216.0
LAN,2021,382.3,8.8,4007096.0
MIL,2021,303.8,7.8,556380.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
NYN,2021,313.7,10.0,8470000.0
PIT,2021,271.5,7.2,2200000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TOR,2021,126.3,8.4,3174468.0
ATL,2021,367.1,6.6,652474.0
CHA,2021,289.2,7.4,2624231.0
HOU,2021,315.2,7.1,3273033.0
KCA,2021,311.2,6.2,499216.0
LAN,2021,382.3,8.8,4007096.0
MIL,2021,303.8,7.8,556380.0
MIN,2021,283.6,5.8,410578.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
PIT,2021,271.5,7.2,2200000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TOR,2021,126.3,8.4,3174468.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
BAL,2021,374.3,6.0,574085.0
CHA,2021,289.2,7.4,2624231.0
KCA,2021,311.2,6.2,499216.0
LAN,2021,382.3,8.8,4007096.0
MIN,2021,283.6,5.8,410578.0
OAK,2021,307.3,8.7,422000.0
PIT,2021,271.5,7.2,2200000.0
TBA,2021,306.9,7.8,3187282.0
WAS,2021,322.4,6.6,702455.0
ANA,2021,382.3,8.8,4007096.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
MIA,2021,277.0,7.3,426162.0
MIL,2021,303.8,7.8,556380.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TEX,2021,282.9,5.6,8994374.0
WAS,2021,322.4,6.6,702455.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
COL,2021,303.0,6.8,792120.0
KCA,2021,311.2,6.2,499216.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
MIL,2021,303.8,7.8,556380.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TEX,2021,282.9,5.6,8994374.0
WAS,2021,322.4,6.6,702455.0
BOS,2021,371.6,6.6,641163.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
MIL,2021,303.8,7.8,556380.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TEX,2021,282.9,5.6,8994374.0
WAS,2021,322.4,6.6,702455.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
KCA,2021,311.2,6.2,499216.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
WAS,2021,322.4,6.6,702455.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
CLE,2021,251.7,7.6,451511.0
COL,2021,303.0,6.8,792120.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
WAS,2021,322.4,6.6,702455.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
DET,2021,313.1,9.7,788852.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
WAS,2021,322.4,6.6,702455.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
CLE,2021,251.7,7.6,451511.0
DET,2021,313.1,9.7,788852.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
SFN,2021,396.1,6.2,896047.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
BOS,2021,371.6,6.6,641163.0
CHA,2021,289.2,7.4,2624231.0
CHN,2021,289.2,7.4,2624231.0
CLE,2021,251.7,7.6,451511.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
BAL,2021,374.3,6.0,574085.0
BOS,2021,371.6,6.6,641163.0
CHA,2021,289.2,7.4,2624231.0
CHN,2021,289.2,7.4,2624231.0
CLE,2021,251.7,7.6,451511.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
ATL,2021,367.1,6.6,652474.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
BOS,2021,371.6,6.6,641163.0
CHA,2021,289.2,7.4,2624231.0
CHN,2021,289.2,7.4,2624231.0
CLE,2021,251.7,7.6,451511.0
COL,2021,303.0,6.8,792120.0
DET,2021,313.1,9.7,788852.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
MIN,2021,283.6,5.8,410578.0
NYN,2021,313.7,10.0,8470000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
CLE,2021,251.7,7.6,451511.0
DET,2021,313.1,9.7,788852.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
MIL,2021,303.8,7.8,556380.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
CHA,2021,289.2,7.4,2624231.0
CLE,2021,251.7,7.6,451511.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
MIL,2021,303.8,7.8,556380.0
NYN,2021,313.7,10.0,8470000.0
PIT,2021,271.5,7.2,2200000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
TOR,2021,126.3,8.4,3174468.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
CLE,2021,251.7,7.6,451511.0
HOU,2021,315.2,7.1,3273033.0
LAN,2021,382.3,8.8,4007096.0
MIL,2021,303.8,7.8,556380.0
NYN,2021,313.7,10.0,8470000.0
PIT,2021,271.5,7.2,2200000.0
SFN,2021,396.1,6.2,896047.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
TOR,2021,126.3,8.4,3174468.0
ARI,2021,309.7,7.6,6020000.0
ATL,2021,367.1,6.6,652474.0
BAL,2021,374.3,6.0,574085.0
CHA,2021,289.2,7.4,2624231.0
CHA,2021,289.2,7.4,2624231.0
HOU,2021,315.2,7.1,3273033.0
MIL,2021,303.8,7.8,556380.0
SLN,2021,256.7,7.3,298915.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
ARI,2021,309.7,7.6,6020000.0
CHA,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
MIL,2021,303.8,7.8,556380.0
MIN,2021,283.6,5.8,410578.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
PIT,2021,271.5,7.2,2200000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
TOR,2021,126.3,8.4,3174468.0
WAS,2021,322.4,6.6,702455.0
ARI,2021,309.7,7.6,6020000.0
CHA,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
MIL,2021,303.8,7.8,556380.0
MIN,2021,283.6,5.8,410578.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
PIT,2021,271.5,7.2,2200000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
TOR,2021,126.3,8.4,3174468.0
WAS,2021,322.4,6.6,702455.0
ARI,2021,309.7,7.6,6020000.0
CHA,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
MIL,2021,303.8,7.8,556380.0
MIN,2021,283.6,5.8,410578.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
PIT,2021,271.5,7.2,2200000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
TBA,2021,306.9,7.8,3187282.0
TEX,2021,282.9,5.6,8994374.0
TOR,2021,126.3,8.4,3174468.0
WAS,2021,322.4,6.6,702455.0
ANA,2021,382.3,8.8,4007096.0
KCA,2021,311.2,6.2,499216.0
MIN,2021,283.6,5.8,410578.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
SLN,2021,256.7,7.3,298915.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
COL,2021,303.0,6.8,792120.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
MIN,2021,283.6,5.8,410578.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
WAS,2021,322.4,6.6,702455.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
CHN,2021,289.2,7.4,2624231.0
CIN,2021,262.4,5.4,333122.0
COL,2021,303.0,6.8,792120.0
KCA,2021,311.2,6.2,499216.0
MIA,2021,277.0,7.3,426162.0
MIN,2021,283.6,5.8,410578.0
NYA,2021,313.7,10.0,8470000.0
OAK,2021,307.3,8.7,422000.0
PHI,2021,311.4,9.4,6070000.0
SDN,2021,308.5,7.4,1689949.0
SEA,2021,288.7,7.1,786348.0
SLN,2021,256.7,7.3,298915.0
SLN,2021,256.7,7.3,298915.0
WAS,2021,322.4,6.6,702455.0
ANA,2021,382.3,8.8,4007096.0
BOS,2021,371.6,6.6,641163.0
